movie_id,title,description,release_year,duration,language,country,genre,director,actors
704,Movie 703,"A thrilling adventure of hero number 703, fighting the odds.",1995,128,French,Germany,Comedy,Director 173,Actor 42
705,Movie 704,"A thrilling adventure of hero number 704, fighting the odds.",1972,105,Hindi,India,Documentary,Director 660,Actor 598
706,Movie 705,"A thrilling adventure of hero number 705, fighting the odds.",1956,155,Spanish,France,Sci-Fi,Director 558,Actor 134
707,Movie 706,"A thrilling adventure of hero number 706, fighting the odds.",2019,142,Spanish,India,Horror,Director 621,Actor 461
708,Movie 707,"A thrilling adventure of hero number 707, fighting the odds.",1996,162,Hindi,USA,Documentary,Director 992,Actor 852
709,Movie 708,"A thrilling adventure of hero number 708, fighting the odds.",2013,120,English,USA,Sci-Fi,Director 512,Actor 87
710,Movie 709,"A thrilling adventure of hero number 709, fighting the odds.",2007,122,English,India,Action,Director 338,Actor 939
711,Movie 710,"A thrilling adventure of hero number 710, fighting the odds.",2009,114,English,Germany,Thriller,Director 665,Actor 503
712,Movie 711,"A thrilling adventure of hero number 711, fighting the odds.",1961,81,Hindi,France,Horror,Director 764,Actor 341
713,Movie 712,"A thrilling adventure of hero number 712, fighting the odds.",2021,151,Spanish,UK,Sci-Fi,Director 391,Actor 599
714,Movie 713,"A thrilling adventure of hero number 713, fighting the odds.",1997,100,Spanish,India,Comedy,Director 731,Actor 868
715,Movie 714,"A thrilling adventure of hero number 714, fighting the odds.",1993,128,English,India,Thriller,Director 975,Actor 774
716,Movie 715,"A thrilling adventure of hero number 715, fighting the odds.",1987,122,Spanish,India,Documentary,Director 195,Actor 345
717,Movie 716,"A thrilling adventure of hero number 716, fighting the odds.",1962,143,French,India,Sci-Fi,Director 546,Actor 804
718,Movie 717,"A thrilling adventure of hero number 717, fighting the odds.",1975,174,Japanese,Germany,Sci-Fi,Director 448,Actor 903
719,Movie 718,"A thrilling adventure of hero number 718, fighting the odds.",1951,173,English,India,Thriller,Director 385,Actor 352
720,Movie 719,"A thrilling adventure of hero number 719, fighting the odds.",1964,94,Spanish,Japan,Horror,Director 233,Actor 694
721,Movie 720,"A thrilling adventure of hero number 720, fighting the odds.",2014,102,English,South Korea,Action,Director 595,Actor 638
722,Movie 721,"A thrilling adventure of hero number 721, fighting the odds.",1987,114,Korean,UK,Action,Director 879,Actor 760
723,Movie 722,"A thrilling adventure of hero number 722, fighting the odds.",1967,86,Spanish,Germany,Drama,Director 42,Actor 761
724,Movie 723,"A thrilling adventure of hero number 723, fighting the odds.",2006,139,Japanese,USA,Comedy,Director 917,Actor 610
725,Movie 724,"A thrilling adventure of hero number 724, fighting the odds.",1950,80,Japanese,France,Comedy,Director 183,Actor 666
726,Movie 725,"A thrilling adventure of hero number 725, fighting the odds.",2001,111,Korean,UK,Sci-Fi,Director 710,Actor 410
727,Movie 726,"A thrilling adventure of hero number 726, fighting the odds.",1961,142,Hindi,USA,Romance,Director 10,Actor 649
728,Movie 727,"A thrilling adventure of hero number 727, fighting the odds.",2012,153,Hindi,India,Comedy,Director 247,Actor 356
729,Movie 728,"A thrilling adventure of hero number 728, fighting the odds.",1990,115,French,India,Action,Director 984,Actor 870
730,Movie 729,"A thrilling adventure of hero number 729, fighting the odds.",2012,153,Spanish,UK,Romance,Director 662,Actor 256
731,Movie 730,"A thrilling adventure of hero number 730, fighting the odds.",1984,85,Korean,France,Romance,Director 108,Actor 883
732,Movie 731,"A thrilling adventure of hero number 731, fighting the odds.",2004,102,Hindi,India,Drama,Director 232,Actor 576
733,Movie 732,"A thrilling adventure of hero number 732, fighting the odds.",1966,179,Hindi,South Korea,Documentary,Director 417,Actor 184
734,Movie 733,"A thrilling adventure of hero number 733, fighting the odds.",1996,86,English,France,Romance,Director 454,Actor 251
735,Movie 734,"A thrilling adventure of hero number 734, fighting the odds.",2005,94,Spanish,USA,Comedy,Director 256,Actor 975
736,Movie 735,"A thrilling adventure of hero number 735, fighting the odds.",2009,100,Japanese,UK,Action,Director 241,Actor 766
737,Movie 736,"A thrilling adventure of hero number 736, fighting the odds.",2005,106,French,UK,Romance,Director 115,Actor 235
738,Movie 737,"A thrilling adventure of hero number 737, fighting the odds.",1989,102,Korean,France,Drama,Director 888,Actor 491
739,Movie 738,"A thrilling adventure of hero number 738, fighting the odds.",1952,107,Korean,South Korea,Comedy,Director 168,Actor 133
740,Movie 739,"A thrilling adventure of hero number 739, fighting the odds.",1981,129,Hindi,UK,Sci-Fi,Director 417,Actor 812
741,Movie 740,"A thrilling adventure of hero number 740, fighting the odds.",1954,120,French,France,Comedy,Director 502,Actor 519
742,Movie 741,"A thrilling adventure of hero number 741, fighting the odds.",2023,103,Korean,Japan,Documentary,Director 727,Actor 574
743,Movie 742,"A thrilling adventure of hero number 742, fighting the odds.",1964,83,Hindi,Germany,Documentary,Director 286,Actor 919
744,Movie 743,"A thrilling adventure of hero number 743, fighting the odds.",2003,156,French,Germany,Romance,Director 734,Actor 169
745,Movie 744,"A thrilling adventure of hero number 744, fighting the odds.",1995,135,Korean,Germany,Drama,Director 966,Actor 575
746,Movie 745,"A thrilling adventure of hero number 745, fighting the odds.",2017,166,Spanish,Germany,Romance,Director 719,Actor 348
747,Movie 746,"A thrilling adventure of hero number 746, fighting the odds.",1999,96,French,USA,Sci-Fi,Director 981,Actor 626
748,Movie 747,"A thrilling adventure of hero number 747, fighting the odds.",1965,167,English,Japan,Thriller,Director 388,Actor 349
749,Movie 748,"A thrilling adventure of hero number 748, fighting the odds.",1994,178,French,France,Documentary,Director 380,Actor 912
750,Movie 749,"A thrilling adventure of hero number 749, fighting the odds.",1951,141,Spanish,India,Action,Director 392,Actor 40
751,Movie 750,"A thrilling adventure of hero number 750, fighting the odds.",1968,150,Hindi,USA,Action,Director 339,Actor 50
752,Movie 751,"A thrilling adventure of hero number 751, fighting the odds.",2014,91,Spanish,USA,Horror,Director 737,Actor 758
753,Movie 752,"A thrilling adventure of hero number 752, fighting the odds.",2004,175,Japanese,Japan,Action,Director 991,Actor 269
754,Movie 753,"A thrilling adventure of hero number 753, fighting the odds.",2001,146,French,Germany,Horror,Director 946,Actor 876
755,Movie 754,"A thrilling adventure of hero number 754, fighting the odds.",1953,154,French,Japan,Sci-Fi,Director 413,Actor 489
756,Movie 755,"A thrilling adventure of hero number 755, fighting the odds.",1978,117,English,Japan,Drama,Director 962,Actor 669
757,Movie 756,"A thrilling adventure of hero number 756, fighting the odds.",1972,173,Hindi,South Korea,Drama,Director 387,Actor 271
758,Movie 757,"A thrilling adventure of hero number 757, fighting the odds.",1958,83,Hindi,India,Romance,Director 566,Actor 178
759,Movie 758,"A thrilling adventure of hero number 758, fighting the odds.",1956,172,Korean,Germany,Thriller,Director 979,Actor 212
760,Movie 759,"A thrilling adventure of hero number 759, fighting the odds.",1983,154,Japanese,UK,Romance,Director 437,Actor 495
761,Movie 760,"A thrilling adventure of hero number 760, fighting the odds.",2024,126,Korean,UK,Sci-Fi,Director 782,Actor 915
762,Movie 761,"A thrilling adventure of hero number 761, fighting the odds.",1986,95,Hindi,France,Comedy,Director 146,Actor 859
763,Movie 762,"A thrilling adventure of hero number 762, fighting the odds.",1973,112,Japanese,Germany,Sci-Fi,Director 510,Actor 650
764,Movie 763,"A thrilling adventure of hero number 763, fighting the odds.",1953,137,English,France,Documentary,Director 676,Actor 407
765,Movie 764,"A thrilling adventure of hero number 764, fighting the odds.",1975,102,Japanese,UK,Romance,Director 322,Actor 622
766,Movie 765,"A thrilling adventure of hero number 765, fighting the odds.",1975,114,Japanese,India,Thriller,Director 906,Actor 406
767,Movie 766,"A thrilling adventure of hero number 766, fighting the odds.",1998,145,English,South Korea,Romance,Director 426,Actor 926
768,Movie 767,"A thrilling adventure of hero number 767, fighting the odds.",1956,87,English,USA,Sci-Fi,Director 297,Actor 390
769,Movie 768,"A thrilling adventure of hero number 768, fighting the odds.",1950,130,Spanish,South Korea,Action,Director 217,Actor 702
770,Movie 769,"A thrilling adventure of hero number 769, fighting the odds.",1968,174,English,France,Comedy,Director 838,Actor 666
771,Movie 770,"A thrilling adventure of hero number 770, fighting the odds.",1998,144,French,South Korea,Sci-Fi,Director 377,Actor 502
772,Movie 771,"A thrilling adventure of hero number 771, fighting the odds.",2011,176,Japanese,UK,Comedy,Director 926,Actor 474
773,Movie 772,"A thrilling adventure of hero number 772, fighting the odds.",1969,147,Japanese,Germany,Comedy,Director 727,Actor 413
774,Movie 773,"A thrilling adventure of hero number 773, fighting the odds.",1950,134,Japanese,UK,Drama,Director 3,Actor 520
775,Movie 774,"A thrilling adventure of hero number 774, fighting the odds.",1982,150,Korean,USA,Romance,Director 37,Actor 846
776,Movie 775,"A thrilling adventure of hero number 775, fighting the odds.",1960,88,French,Germany,Comedy,Director 53,Actor 635
777,Movie 776,"A thrilling adventure of hero number 776, fighting the odds.",2008,105,French,UK,Thriller,Director 977,Actor 646
778,Movie 777,"A thrilling adventure of hero number 777, fighting the odds.",1956,123,Japanese,South Korea,Action,Director 125,Actor 604
779,Movie 778,"A thrilling adventure of hero number 778, fighting the odds.",1989,95,English,Germany,Action,Director 452,Actor 57
780,Movie 779,"A thrilling adventure of hero number 779, fighting the odds.",2006,89,French,South Korea,Comedy,Director 791,Actor 956
781,Movie 780,"A thrilling adventure of hero number 780, fighting the odds.",2004,121,Japanese,South Korea,Sci-Fi,Director 140,Actor 243
782,Movie 781,"A thrilling adventure of hero number 781, fighting the odds.",1954,91,French,USA,Comedy,Director 93,Actor 708
783,Movie 782,"A thrilling adventure of hero number 782, fighting the odds.",2005,166,Japanese,France,Sci-Fi,Director 354,Actor 700
784,Movie 783,"A thrilling adventure of hero number 783, fighting the odds.",1996,141,English,Japan,Romance,Director 703,Actor 555
785,Movie 784,"A thrilling adventure of hero number 784, fighting the odds.",1989,104,Korean,Japan,Thriller,Director 578,Actor 347
786,Movie 785,"A thrilling adventure of hero number 785, fighting the odds.",1998,89,Korean,India,Comedy,Director 315,Actor 219
787,Movie 786,"A thrilling adventure of hero number 786, fighting the odds.",1992,152,Japanese,France,Thriller,Director 451,Actor 88
788,Movie 787,"A thrilling adventure of hero number 787, fighting the odds.",1970,162,Spanish,France,Drama,Director 94,Actor 15
789,Movie 788,"A thrilling adventure of hero number 788, fighting the odds.",1966,156,Japanese,South Korea,Horror,Director 646,Actor 857
790,Movie 789,"A thrilling adventure of hero number 789, fighting the odds.",1993,122,Hindi,UK,Romance,Director 218,Actor 998
791,Movie 790,"A thrilling adventure of hero number 790, fighting the odds.",2000,125,Japanese,South Korea,Drama,Director 276,Actor 531
792,Movie 791,"A thrilling adventure of hero number 791, fighting the odds.",1990,175,Japanese,Japan,Drama,Director 674,Actor 720
793,Movie 792,"A thrilling adventure of hero number 792, fighting the odds.",1960,128,English,USA,Sci-Fi,Director 621,Actor 459
794,Movie 793,"A thrilling adventure of hero number 793, fighting the odds.",2001,167,Spanish,Japan,Horror,Director 448,Actor 258
795,Movie 794,"A thrilling adventure of hero number 794, fighting the odds.",2001,155,Spanish,USA,Documentary,Director 3,Actor 278
796,Movie 795,"A thrilling adventure of hero number 795, fighting the odds.",1970,134,Korean,Germany,Horror,Director 190,Actor 962
797,Movie 796,"A thrilling adventure of hero number 796, fighting the odds.",2017,123,English,India,Thriller,Director 886,Actor 686
798,Movie 797,"A thrilling adventure of hero number 797, fighting the odds.",2012,131,Korean,USA,Sci-Fi,Director 9,Actor 765
799,Movie 798,"A thrilling adventure of hero number 798, fighting the odds.",1973,128,Korean,India,Comedy,Director 602,Actor 371
800,Movie 799,"A thrilling adventure of hero number 799, fighting the odds.",1957,156,Spanish,India,Sci-Fi,Director 726,Actor 383
801,Movie 800,"A thrilling adventure of hero number 800, fighting the odds.",1952,153,Hindi,USA,Romance,Director 120,Actor 983
802,Movie 801,"A thrilling adventure of hero number 801, fighting the odds.",1964,132,Hindi,India,Comedy,Director 330,Actor 676
803,Movie 802,"A thrilling adventure of hero number 802, fighting the odds.",2015,106,English,India,Comedy,Director 322,Actor 898
804,Movie 803,"A thrilling adventure of hero number 803, fighting the odds.",1962,143,Spanish,USA,Horror,Director 708,Actor 599
805,Movie 804,"A thrilling adventure of hero number 804, fighting the odds.",2008,180,English,Japan,Action,Director 227,Actor 578
806,Movie 805,"A thrilling adventure of hero number 805, fighting the odds.",1963,168,French,France,Sci-Fi,Director 504,Actor 688
807,Movie 806,"A thrilling adventure of hero number 806, fighting the odds.",1987,87,Spanish,Germany,Documentary,Director 362,Actor 663
808,Movie 807,"A thrilling adventure of hero number 807, fighting the odds.",1996,171,Korean,USA,Action,Director 190,Actor 72
809,Movie 808,"A thrilling adventure of hero number 808, fighting the odds.",2006,97,French,UK,Romance,Director 287,Actor 389
810,Movie 809,"A thrilling adventure of hero number 809, fighting the odds.",1997,176,French,USA,Drama,Director 565,Actor 627
811,Movie 810,"A thrilling adventure of hero number 810, fighting the odds.",2007,151,Hindi,India,Romance,Director 541,Actor 554
812,Movie 811,"A thrilling adventure of hero number 811, fighting the odds.",1971,119,Hindi,Germany,Sci-Fi,Director 729,Actor 372
813,Movie 812,"A thrilling adventure of hero number 812, fighting the odds.",1964,134,Spanish,South Korea,Documentary,Director 20,Actor 100
